LDAP-Display-Name	msDS-IntId	Attribute-ID	
mSMQSignCertificatesMig	0	590791	
mSMQSignKey	0	590761	
mSMQSite1	0	590767	
mSMQSite2	0	590768	
mSMQSiteForeign	0	590785	
mSMQSiteGates	0	590769	
mSMQSiteGatesMig	0	591134	
mSMQSiteID	0	590777	
mSMQSiteName	0	590789	
mSMQSiteNameEx	0	591240	
mSMQSites	0	590751	
mSMQTransactional	0	590750	
mSMQUserSid	0	591161	
mSMQVersion	0	590766	
msNPAllowDialin	0	590943	
msNPCalledStationID	0	590947	
msNPCallingStationID	0	590948	
msNPSavedCallingStationID	0	590954	
msRADIUSCallbackNumber	0	590969	
msRADIUSFramedIPAddress	0	590977	
msRADIUSFramedRoute	0	590982	
msRADIUSServiceType	0	590995	
msRASSavedCallbackNumber	0	591013	
msRASSavedFramedIPAddress	0	591014	
msRASSavedFramedRoute	0	591015	
mustContain	0	131096	
nameServiceFlags	0	590577	
nCName	0	131088	
nETBIOSName	0	589911	
netbootAllowNewClients	0	590673	
netbootAnswerOnlyValidClients	0	590678	
netbootAnswerRequests	0	590677	
netbootCurrentClientCount	0	590676	
netbootGUID	0	590183	
netbootInitialization	0	590182	
netbootIntelliMirrorOSes	0	590681	
netbootLimitClients	0	590674	
netbootLocallyInstalledOSes	0	590683	
netbootMachineFilePath	0	590185	
netbootMaxClients	0	590675	
netbootMirrorDataFile	0	591065	
netbootNewMachineNamingPolicy	0	590679	
netbootNewMachineOU	0	590680	
netbootSCPBL	0	590688	
netbootServer	0	590684	
netbootSIFFile	0	591064	
netbootTools	0	590682	
networkAddress	0	131531	
nextLevelStore	0	590038	
nextRid	0	589912	
nonSecurityMember	0	590354	
nonSecurityMemberBL	0	590355	
notificationList	0	590127	
nTGroupMembers	0	589913	
nTMixedDomain	0	590181	
ntPwdHistory	0	589918	
nTSecurityDescriptor	0	131353	
distinguishedName	0	49	
objectCategory	0	590606	
objectClass	0	0	
objectClassCategory	0	131442	
objectClasses	0	1572870	
objectCount	0	590330	
objectGUID	0	589826	
objectSid	0	589970	
objectVersion	0	131148	
oEMInformation	0	589975	
oMObjectClass	0	131290	
oMSyntax	0	131303	
oMTGuid	0	590329	
oMTIndxGuid	0	590157	
operatingSystem	0	590187	
operatingSystemHotfix	0	590239	
operatingSystemServicePack	0	590189	
operatingSystemVersion	0	590188	
operatorCount	0	589968	
optionDescription	0	590536	
options	0	590131	
optionsLocation	0	590537	
o	0	10	
ou	0	11	
organizationalStatus	0	1376301	
originalDisplayTable	0	131517	
originalDisplayTableMSDOS	0	131286	
otherLoginWorkstations	0	589915	
otherMailbox	0	590475	
middleName	0	1441826	
otherWellKnownObjects	0	591183	
owner	0	32	
packageFlags	0	590151	
packageName	0	590150	
packageType	0	590148	
parentCA	0	590381	
parentCACertificateChain	0	590509	
parentGUID	0	591048	
partialAttributeDeletionList	0	590487	
partialAttributeSet	0	590464	
pekKeyChangeInterval	0	590690	
pekList	0	590689	
pendingCACertificates	0	590517	
pendingParentCA	0	590519	
perMsgDialogDisplayTable	0	131397	
perRecipDialogDisplayTable	0	131398	
personalTitle	0	131687	
otherFacsimileTelephoneNumber	0	590470	
otherHomePhone	0	131349	
homePhone	0	1376276	
otherIpPhone	0	590546	
ipPhone	0	590545	
primaryInternationalISDNNumber	0	590473	
otherMobile	0	590471	
mobile	0	1376297	
otherTelephone	0	131090	
otherPager	0	131190	
pager	0	1376298	
photo	0	1376263	
physicalDeliveryOfficeName	0	19	
physicalLocationObject	0	590338	
thumbnailPhoto	0	1441827	
pKICriticalExtensions	0	591154	
pKIDefaultCSPs	0	591158	
pKIDefaultKeySpec	0	591151	
pKIEnrollmentAccess	0	591159	
pKIExpirationPeriod	0	591155	
pKIExtendedKeyUsage	0	591157	
pKIKeyUsage	0	591152	
pKIMaxIssuingDepth	0	591153	
pKIOverlapPeriod	0	591156	
pKT	0	590030	
pKTGuid	0	590029	
policyReplicationFlags	0	590457	
portName	0	590052	
possSuperiors	0	131080	
possibleInferiors	0	590739	
postOfficeBox	0	18	
postalAddress	0	16	
postalCode	0	17	
preferredDeliveryMethod	0	28	
preferredLanguage	0	1441831	
preferredOU	0	589921	
prefixMap	0	590362	
presentationAddress	0	29	
previousCACertificates	0	590516	
previousParentCA	0	590518	
primaryGroupID	0	589922	
primaryGroupToken	0	591236	
printAttributes	0	590071	
printBinNames	0	590061	
printCollate	0	590066	
printColor	0	590067	
printDuplexSupported	0	591135	
printEndTime	0	590058	
printFormName	0	590059	
printKeepPrintedJobs	0	590099	
printLanguage	0	590070	
printMACAddress	0	590112	
printMaxCopies	0	590065	
printMaxResolutionSupported	0	590062	
printMaxXExtent	0	590101	
printMaxYExtent	0	590102	
printMediaReady	0	590113	
printMediaSupported	0	590123	
printMemory	0	590106	
printMinXExtent	0	590103	
printMinYExtent	0	590104	
printNetworkAddress	0	590111	
printNotify	0	590096	
printNumberUp	0	590114	
printOrientationsSupported	0	590064	
printOwner	0	590095	
printPagesPerMinute	0	590455	
printRate	0	590109	
printRateUnit	0	590110	
printSeparatorFile	0	590054	
printShareName	0	590094	
printSpooling	0	590098	
printStaplingSupported	0	590105	
printStartTime	0	590057	
printStatus	0	590097	
printerName	0	590124	
priorSetTime	0	589923	
priorValue	0	589924	
priority	0	590055	
privateKey	0	589925	
privilegeAttributes	0	590460	
privilegeDisplayName	0	590458	
privilegeHolder	0	590461	
privilegeValue	0	590459	
productCode	0	590642	
profilePath	0	589963	
proxiedObjectName	0	591073	
proxyAddresses	0	131282	
proxyGenerationEnabled	0	131595	
proxyLifetime	0	589927	
publicKeyPolicy	0	590244	
purportedSearch	0	590710	
pwdHistoryLength	0	589919	
pwdLastSet	0	589920	
pwdProperties	0	589917	
qualityOfService	0	590282	
queryFilter	0	591179	
queryPolicyBL	0	590432	
queryPolicyObject	0	590431	
queryPoint	0	590504	
rangeLower	0	131106	
rangeUpper	0	131107	
name	0	589825	
rDNAttID	0	131098	
registeredAddress	0	26	
remoteServerName	0	589929	
remoteSource	0	589931	
remoteSourceType	0	589932	
remoteStorageGUID	0	590633	
replPropertyMetaData	0	589827	
replTopologyStayOfExecution	0	590501	
replUpToDateVector	0	589828	
replicaSource	0	589933	
directReports	0	131508	
replInterval	0	591160	
repsFrom	0	131163	
repsTo	0	131155	
requiredCategories	0	590145	
retiredReplDSASignatures	0	590497	
tokenGroups	0	591125	
tokenGroupsGlobalAndUniversal	0	591242	
tokenGroupsNoGCAcceptable	0	591127	
revision	0	589969	
rid	0	589977	
rIDAllocationPool	0	590195	
rIDAvailablePool	0	590194	
rIDManagerReference	0	590192	
rIDNextRID	0	590198	
rIDPreviousAllocationPool	0	590196	
rIDSetReferences	0	590493	
rIDUsedPool	0	590197	
rightsGuid	0	590164	
roleOccupant	0	33	
roomNumber	0	1376262	
rootTrust	0	590498	
rpcNsAnnotation	0	590190	
rpcNsBindings	0	589937	
rpcNsCodeset	0	590191	
rpcNsEntryFlags	0	590578	
rpcNsGroup	0	589938	
rpcNsInterfaceID	0	589939	
rpcNsObjectID	0	590136	
rpcNsPriority	0	589941	
rpcNsProfileEntry	0	589942	
rpcNsTransferSyntax	0	590138	
sAMAccountName	0	590045	
sAMAccountType	0	590126	
samDomainUpdates	0	591793	
schedule	0	590035	
schemaFlagsEx	0	589944	
schemaIDGUID	0	589972	
schemaInfo	0	591182	
schemaUpdate	0	590305	
schemaVersion	0	131543	
scopeFlags	0	591178	
scriptPath	0	589886	
sDRightsEffective	0	591128	
searchFlags	0	131406	
searchGuide	0	14	
secretary	0	1376277	
securityIdentifier	0	589945	
seeAlso	0	34	
seqNotification	0	590328	
serialNumber	0	5	
serverName	0	590047	
serverReference	0	590339	
serverReferenceBL	0	590340	
serverRole	0	589981	
serverState	0	589978	
serviceBindingInformation	0	590334	
serviceClassID	0	589946	
serviceClassInfo	0	589947	
serviceClassName	0	590333	
serviceDNSName	0	590481	
serviceDNSNameType	0	590483	
serviceInstanceVersion	0	590023	
servicePrincipalName	0	590595	
setupCommand	0	590149	
shellContextMenu	0	590439	
shellPropertyPages	0	590387	
shortServerName	0	591033	
showInAddressBook	0	590468	
showInAdvancedViewOnly	0	131241	
sIDHistory	0	590433	
signatureAlgorithms	0	590648	
siteGUID	0	590186	
siteLinkList	0	590646	
siteList	0	590645	
siteObject	0	590336	
siteObjectBL	0	590337	
siteServer	0	590318	
mailAddress	0	590610	
sPNMappings	0	591171	
st	0	8	
street	0	9	
structuralObjectClass	0	1572873	
subClassOf	0	131093	
subRefs	0	131079	
subSchemaSubEntry	0	1638410	
superScopeDescription	0	590535	
superScopes	0	590534	
superiorDNSRoot	0	590356	
supplementalCredentials	0	589949	
supportedApplicationContext	0	30	
sn	0	4	
syncAttributes	0	590490	
syncMembership	0	590489	
syncWithObject	0	590488	
syncWithSID	0	590491	
systemAuxiliaryClass	0	590022	
systemFlags	0	590199	
systemMayContain	0	590020	
systemMustContain	0	590021	
systemOnly	0	589994	
systemPossSuperiors	0	590019	
telephoneNumber	0	20	
teletexTerminalIdentifier	0	22	
telexNumber	0	21	
primaryTelexNumber	0	590472	
templateRoots	0	591170	
terminalServer	0	590709	
co	0	131203	
textEncodedORAddress	0	1376258	
timeRefresh	0	590327	
timeVolChange	0	590326	
title	0	12	
tombstoneLifetime	0	131126	
transportAddressAttribute	0	590719	
transportDLLName	0	590613	
transportType	0	590615	
treatAsLeaf	0	590630	
treeName	0	590484	
trustAttributes	0	590294	
trustAuthIncoming	0	589953	
trustAuthOutgoing	0	589959	
trustDirection	0	589956	
trustParent	0	590295	
trustPartner	0	589957	
trustPosixOffset	0	589958	
trustType	0	589960	
uASCompat	0	589979	
uid	0	1376257	
uNCName	0	589961	
unicodePwd	0	589914	
uniqueIdentifier	0	1376300	
uniqueMember	0	50	
unstructuredAddress	0	1966088	
unstructuredName	0	1966082	
upgradeProductCode	0	590637	
uPNSuffixes	0	590714	
userAccountControl	0	589832	
userCert	0	590469	
comment	0	589980	
userParameters	0	589962	
userPassword	0	35	
userClass	0	1376264	
userPKCS12	0	1442008	
userPrincipalName	0	590480	
userSharedFolder	0	590575	
userSharedFolderOther	0	590576	
userSMIMECertificate	0	1310860	
userWorkstations	0	589910	
uSNChanged	0	131192	
uSNCreated	0	131091	
uSNDSALastObjRemoved	0	131339	
USNIntersite	0	131541	
uSNLastObjRem	0	131193	
uSNSource	0	590720	
validAccesses	0	591180	
vendor	0	590079	
versionNumber	0	589965	
versionNumberHi	0	590152	
versionNumberLo	0	590153	
volTableGUID	0	590160	
volTableIdxGUID	0	590158	
volumeCount	0	590331	
wbemPath	0	590125	
wellKnownObjects	0	590442	
whenChanged	0	131075	
whenCreated	0	131074	
winsockAddresses	0	589966	
wWWHomePage	0	131536	
url	0	590573	
x121Address	0	24	
x500uniqueIdentifier	0	45	
userCertificate	0	36	
unixUserPassword	0	591734	
uidNumber	0	2424832	
gidNumber	0	2424833	
gecos	0	2424834	
unixHomeDirectory	0	2424835	
loginShell	0	2424836	
shadowLastChange	0	2424837	
shadowMin	0	2424838	
shadowMax	0	2424839	
shadowWarning	0	2424840	
shadowInactive	0	2424841	
shadowExpire	0	2424842	
shadowFlag	0	2424843	
memberUid	0	2424844	
memberNisNetgroup	0	2424845	
nisNetgroupTriple	0	2424846	
ipServicePort	0	2424847	
ipServiceProtocol	0	2424848	
ipProtocolNumber	0	2424849	
oncRpcNumber	0	2424850	
ipHostNumber	0	2424851	
ipNetworkNumber	0	2424852	
ipNetmaskNumber	0	2424853	
macAddress	0	2424854	
bootParameter	0	2424855	
bootFile	0	2424856	
nisMapName	0	2424858	
nisMapEntry	0	2424859	
msSFU30SearchContainer	0	2162988	
msSFU30KeyAttributes	0	2162989	
msSFU30FieldSeparator	0	2162990	
msSFU30IntraFieldSeparator	0	2162991	
msSFU30SearchAttributes	0	2162992	
msSFU30ResultAttributes	0	2162993	
msSFU30MapFilter	0	2162994	
msSFU30MasterServerName	0	2162995	
msSFU30OrderNumber	0	2162996	
msSFU30Name	0	2162997	
msSFU30Aliases	0	2163011	
msSFU30KeyValues	0	2163012	
msSFU30NisDomain	0	2163027	
msSFU30Domains	0	2163028	
msSFU30YpServers	0	2163029	
msSFU30MaxGidNumber	0	2163030	
msSFU30MaxUidNumber	0	2163031	
msSFU30NSMAPFieldPosition	0	2163033	
msSFU30PosixMember	0	2163034	
msSFU30PosixMemberOf	0	2163035	
msSFU30NetgroupHostAtDomain	0	2163036	
msSFU30NetgroupUserAtDomain	0	2163037	
msSFU30IsValidContainer	0	2163038	
msSFU30CryptMethod	0	2163040	
msTSProfilePath	0	591800	
msTSHomeDirectory	0	591801	
msTSHomeDrive	0	591802	
msTSAllowLogon	0	591803	
msTSRemoteControl	0	591804	
msTSMaxDisconnectionTime	0	591805	
msTSMaxConnectionTime	0	591806	
msTSMaxIdleTime	0	591807	
msTSReconnectionAction	0	591808	
msTSBrokenConnectionAction	0	591809	
msTSConnectClientDrives	0	591810	
msTSConnectPrinterDrives	0	591811	
msTSDefaultToMainPrinter	0	591812	
msTSWorkDirectory	0	591813	
msTSInitialProgram	0	591814	
msTSEndpointData	0	591894	
msTSEndpointType	0	591895	
msTSEndpointPlugin	0	591896	
msTSPrimaryDesktop	0	591897	
msTSSecondaryDesktops	0	591899	
msTSPrimaryDesktopBL	0	591898	
msTSSecondaryDesktopBL	0	591902	
msTSProperty01	0	591815	
msTSProperty02	0	591816	
msTSExpireDate	0	591817	
msTSExpireDate2	0	591824	
msTSExpireDate3	0	591827	
msTSExpireDate4	0	591830	
msTSLicenseVersion	0	591818	
msTSLicenseVersion2	0	591825	
msTSLicenseVersion3	0	591828	
msTSLicenseVersion4	0	591831	
msTSManagingLS	0	591819	
msTSManagingLS2	0	591826	
msTSManagingLS3	0	591829	
msTSManagingLS4	0	591832	
msTSLSProperty01	0	591833	
msTSLSProperty02	0	591834	
msDFSR-DisablePacketPrivacy	0	2293792	
msDFSR-DefaultCompressionExclusionFilter	0	2293794	
msDFSR-OnDemandExclusionFileFilter	0	2293795	
msDFSR-OnDemandExclusionDirectoryFilter	0	2293796	
msDFSR-Options2	0	2293797	
msDFSR-CommonStagingPath	0	2293798	
msDFSR-CommonStagingSizeInMb	0	2293799	
msDFSR-StagingCleanupTriggerInPercent	0	2293800	
msDFS-Commentv2	0	591860	
msDFS-GenerationGUIDv2	0	591856	
msDFS-LastModifiedv2	0	591858	
msDFS-LinkIdentityGUIDv2	0	591865	
msDFS-LinkPathv2	0	591863	
msDFS-LinkSecurityDescriptorv2	0	591864	
msDFS-NamespaceIdentityGUIDv2	0	591857	
msDFS-Propertiesv2	0	591861	
msDFS-SchemaMajorVersion	0	591854	
msDFS-SchemaMinorVersion	0	591855	
msDFS-ShortNameLinkPathv2	0	591866	
msDFS-TargetListv2	0	591862	
msDFS-Ttlv2	0	591859	
msDS-BridgeHeadServersUsed	0	591873	
account	0	0	
classSchema	0	0	
aCSPolicy	0	0	
aCSResourceLimits	0	0	
aCSSubnet	0	0	
addressBookContainer	0	0	
addressTemplate	0	0	
applicationEntity	0	0	
applicationProcess	0	0	
applicationSettings	0	0	
applicationSiteSettings	0	0	
applicationVersion	0	0	
builtinDomain	0	0	
categoryRegistration	0	0	
certificationAuthority	0	0	
classRegistration	0	0	
classStore	0	0	
comConnectionPoint	0	0	
computer	0	0	
configuration	0	0	
connectionPoint	0	0	
contact	0	0	
person	0	0	
container	0	0	
controlAccessRight	0	0	
country	0	0	
cRLDistributionPoint	0	0	
crossRef	0	0	
crossRefContainer	0	0	
device	0	0	
dfsConfiguration	0	0	
dHCPClass	0	0	
displaySpecifier	0	0	
displayTemplate	0	0	
dnsNode	0	0	
dnsZone	0	0	
document	0	0	
documentSeries	0	0	
domain	0	0	
domainDNS	0	0	
domainPolicy	0	0	
domainRelatedObject	0	0	
dSUISettings	0	0	
dSA	0	0	
dynamicObject	0	0	
fileLinkTracking	0	0	
fileLinkTrackingEntry	0	0	
foreignSecurityPrincipal	0	0	
friendlyCountry	0	0	
fTDfs	0	0	
group	0	0	
groupOfNames	0	0	
groupOfUniqueNames	0	0	
groupPolicyContainer	0	0	
indexServerCatalog	0	0	
inetOrgPerson	0	0	
infrastructureUpdate	0	0	
intellimirrorGroup	0	0	
intellimirrorSCP	0	0	
interSiteTransport	0	0	
interSiteTransportContainer	0	0	
ipsecBase	0	0	
ipsecFilter	0	0	
ipsecISAKMPPolicy	0	0	
ipsecNegotiationPolicy	0	0	
ipsecNFA	0	0	
ipsecPolicy	0	0	
leaf	0	0	
licensingSiteSettings	0	0	
linkTrackObjectMoveTable	0	0	
linkTrackOMTEntry	0	0	
linkTrackVolEntry	0	0	
linkTrackVolumeTable	0	0	
locality	0	0	
lostAndFound	0	0	
mailRecipient	0	0	
meeting	0	0	
msCOM-Partition	0	0	
msCOM-PartitionSet	0	0	
msDS-App-Configuration	0	0	
msDS-AppData	0	0	
msDS-AzAdminManager	0	0	
msDS-AzApplication	0	0	
msDS-AzOperation	0	0	
msDS-AzRole	0	0	
msDS-AzScope	0	0	
msDS-AzTask	0	0	
msDS-OptionalFeature	0	0	
msDS-PasswordSettings	0	0	
msDS-PasswordSettingsContainer	0	0	
msDS-QuotaContainer	0	0	
msDS-QuotaControl	0	0	
msDS-ManagedServiceAccount	0	0	
msExchConfigurationContainer	0	0	
msDFSR-LocalSettings	0	0	
msDFSR-Subscriber	0	0	
msDFSR-Subscription	0	0	
msDFSR-GlobalSettings	0	0	
msDFSR-ReplicationGroup	0	0	
msDFSR-Content	0	0	
msDFSR-ContentSet	0	0	
msDFSR-Topology	0	0	
msDFSR-Member	0	0	
msDFSR-Connection	0	0	
msieee80211-Policy	0	0	
msImaging-PSPs	0	0	
msImaging-PostScanProcess	0	0	
msPrint-ConnectionPolicy	0	0	
msPKI-Enterprise-Oid	0	0	
msPKI-Key-Recovery-Agent	0	0	
mS-SQL-SQLServer	0	0	
mS-SQL-OLAPServer	0	0	
mS-SQL-SQLRepository	0	0	
mS-SQL-SQLPublication	0	0	
mS-SQL-SQLDatabase	0	0	
mS-SQL-OLAPDatabase	0	0	
mS-SQL-OLAPCube	0	0	
msTAPI-RtConference	0	0	
msTAPI-RtPerson	0	0	
msWMI-IntRangeParam	0	0	
msWMI-IntSetParam	0	0	
msWMI-MergeablePolicyTemplate	0	0	
msWMI-ObjectEncoding	0	0	
msWMI-PolicyTemplate	0	0	
msWMI-PolicyType	0	0	
msWMI-RangeParam	0	0	
msWMI-RealRangeParam	0	0	
msWMI-Rule	0	0	
msWMI-ShadowObject	0	0	
msWMI-SimplePolicyTemplate	0	0	
msWMI-Som	0	0	
msWMI-StringSetParam	0	0	
msWMI-UintRangeParam	0	0	
msWMI-UintSetParam	0	0	
msWMI-UnknownRangeParam	0	0	
msWMI-WMIGPO	0	0	
mSMQConfiguration	0	0	
msMQ-Custom-Recipient	0	0	
mSMQEnterpriseSettings	0	0	
msMQ-Group	0	0	
mSMQMigratedUser	0	0	
mSMQQueue	0	0	
mSMQSettings	0	0	
mSMQSiteLink	0	0	
nTDSConnection	0	0	
nTDSDSA	0	0	
nTDSDSARO	0	0	
nTDSService	0	0	
nTDSSiteSettings	0	0	
nTFRSMember	0	0	
nTFRSReplicaSet	0	0	
nTFRSSettings	0	0	
nTFRSSubscriber	0	0	
nTFRSSubscriptions	0	0	
organization	0	0	
organizationalPerson	0	0	
organizationalRole	0	0	
organizationalUnit	0	0	
packageRegistration	0	0	
physicalLocation	0	0	
pKICertificateTemplate	0	0	
pKIEnrollmentService	0	0	
msPKI-PrivateKeyRecoveryAgent	0	0	
printQueue	0	0	
queryPolicy	0	0	
remoteMailRecipient	0	0	
remoteStorageServicePoint	0	0	
residentialPerson	0	0	
rFC822LocalPart	0	0	
rIDManager	0	0	
rIDSet	0	0	
room	0	0	
rpcContainer	0	0	
rpcEntry	0	0	
rpcGroup	0	0	
rpcProfile	0	0	
rpcProfileElement	0	0	
rpcServer	0	0	
rpcServerElement	0	0	
rRASAdministrationConnectionPoint	0	0	
rRASAdministrationDictionary	0	0	
samDomainBase	0	0	
samServer	0	0	
secret	0	0	
securityObject	0	0	
securityPrincipal	0	0	
server	0	0	
serversContainer	0	0	
serviceAdministrationPoint	0	0	
serviceClass	0	0	
serviceConnectionPoint	0	0	
serviceInstance	0	0	
simpleSecurityObject	0	0	
site	0	0	
siteLink	0	0	
siteLinkBridge	0	0	
sitesContainer	0	0	
storage	0	0	
subnet	0	0	
subnetContainer	0	0	
top	0	0	
trustedDomain	0	0	
typeLibrary	0	0	
user	0	0	
volume	0	0	
posixAccount	0	0	
shadowAccount	0	0	
posixGroup	0	0	
ipService	0	0	
ipProtocol	0	0	
oncRpc	0	0	
ipHost	0	0	
ipNetwork	0	0	
nisNetgroup	0	0	
nisMap	0	0	
nisObject	0	0	
ieee802Device	0	0	
bootableDevice	0	0	
msSFU30MailAliases	0	0	
msSFU30NetId	0	0	
msSFU30DomainInfo	0	0	
msSFU30NetworkUser	0	0	
msSFU30NISMapConfig	0	0	
ms-net-ieee-80211-GroupPolicy	0	0	
ms-net-ieee-8023-GroupPolicy	0	0	
msFVE-RecoveryInformation	0	0	
msDFS-DeletedLinkv2	0	0	
msDFS-Linkv2	0	0	
msDFS-NamespaceAnchor	0	0	
msDFS-Namespacev2	0	0	
addressBookRoots2	0	591870	
globalAddressList2	0	591871	
templateRoots2	0	591872	
samDomain	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
	0	0	
